Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag,Age,City,ZipCode,State
Bachelors,Professional,M,M,Yes,2,3,3,112110,130,Yes,60,Houston,77001,Texas
Bachelors,Professional,F,M,Yes,2,3,3,96123,80,Yes,60,Louisville,40201,Kentucky
Partial High School,Manual,F,S,Yes,2,0,0,23561,35,No,52,Orlando,32801,Florida
Partial High School,Manual,F,S,Yes,2,0,0,21761,37,No,51,Lincoln,68501,Nebraska
Partial College,Clerical,F,S,No,1,0,0,45084,47,Yes,50,Santa Ana,92701,California
Partial College,Clerical,F,S,No,1,0,0,45965,46,No,50,Aurora,80010,Colorado
Partial High School,Manual,M,M,Yes,2,0,0,18930,58,No,45,Boston,2101,Massachusetts
Partial High School,Manual,M,M,Yes,2,0,0,21285,59,No,44,Cincinnati,45201,Ohio
Partial High School,Manual,M,M,Yes,2,0,0,21755,63,No,44,Stockton,95201,California
High School,Manual,F,M,No,1,0,0,32648,44,No,47,Corpus Christi,78401,Texas
High School,Manual,M,S,No,1,0,0,51771,67,No,46,Corpus Christi,78401,Texas
Bachelors,Skilled Manual,M,M,Yes,0,1,1,55370,83,No,50,Stockton,95201,California
Partial High School,Manual,M,S,Yes,2,0,0,16481,55,No,52,Toledo,43601,Ohio
Partial High School,Manual,M,S,Yes,2,0,0,18107,57,Yes,52,Greensboro,27401,North Carolina
Partial High School,Manual,M,S,No,2,0,0,14261,54,No,52,Plano,75023,Texas
High School,Manual,F,S,No,1,0,0,35636,45,Yes,51,Miami,33101,Florida
Bachelors,Skilled Manual,F,M,Yes,0,1,1,58726,55,No,51,San Francisco,94101,California
High School,Manual,M,S,Yes,1,0,0,54762,72,No,53,New Orleans,70112,Louisiana
High School,Manual,M,M,No,1,0,0,48363,74,No,52,Tulsa,74101,Oklahoma
High School,Manual,F,S,No,1,0,0,29141,38,No,52,Cleveland,44101,Ohio
Partial High School,Manual,F,S,Yes,2,0,0,20414,40,No,53,Houston,77001,Texas
Partial High School,Manual,F,M,No,2,0,0,24271,44,No,53,Plano,75023,Texas
Partial College,Clerical,M,S,No,0,2,2,54421,92,Yes,52,Long Beach,90801,California
Partial College,Clerical,M,S,Yes,0,2,2,77777,99,Yes,52,Kansas City,64101,Missouri
Partial High School,Manual,M,M,No,2,0,0,14598,62,No,53,Louisville,40201,Kentucky
Partial High School,Manual,M,M,Yes,2,0,0,22263,62,No,53,Corpus Christi,78401,Texas
Partial High School,Manual,M,S,Yes,2,0,0,18175,62,Yes,53,Oakland,94601,California
Bachelors,Skilled Manual,F,S,No,2,2,4,74613,68,No,60,Riverside,92501,California
High School,Manual,M,S,No,1,0,0,55121,68,No,53,Las Vegas,89101,Nevada
Partial College,Clerical,M,S,Yes,0,2,2,42821,85,Yes,54,Cleveland,44101,Ohio
Partial College,Clerical,M,M,Yes,0,2,2,49624,96,No,54,Los Angeles,90001,California
Partial College,Clerical,M,S,Yes,1,2,2,52154,91,No,53,Arlington,76010,Texas
Partial College,Clerical,M,S,No,1,2,2,55215,87,No,53,Plano,75023,Texas
Partial College,Clerical,F,S,No,2,2,2,45084,53,Yes,53,Omaha,68101,Nebraska
Partial College,Clerical,F,S,No,2,2,2,33459,60,No,54,Lexington,40502,Kentucky
Partial College,Clerical,M,M,Yes,2,2,2,61787,102,Yes,54,Austin,73301,Texas
Partial College,Clerical,F,S,Yes,2,2,2,34881,56,No,54,Aurora,80010,Colorado
Partial College,Clerical,F,M,Yes,1,3,3,55615,68,Yes,49,Wichita,67201,Kansas
Partial College,Clerical,F,M,Yes,1,3,3,57327,72,No,50,Cleveland,44101,Ohio
Partial College,Clerical,M,S,No,2,3,3,50644,100,Yes,50,Jersey City,7302,New Jersey
Partial College,Clerical,F,S,No,2,3,3,33364,57,Yes,50,Santa Ana,92701,California
Graduate Degree,Skilled Manual,M,S,Yes,0,0,0,71731,73,Yes,50,Los Angeles,90001,California
Graduate Degree,Skilled Manual,M,M,Yes,0,0,5,138354,69,No,93,Dallas,75201,Texas
Graduate Degree,Skilled Manual,F,S,No,0,0,0,115651,54,No,58,Denver,80201,Colorado
Graduate Degree,Skilled Manual,M,M,No,0,0,0,122542,86,No,58,Columbus,43085,Ohio
Graduate Degree,Skilled Manual,F,S,No,0,0,0,114849,49,No,58,Jacksonville,32099,Florida
Graduate Degree,Skilled Manual,M,M,Yes,0,0,0,130490,82,No,58,Detroit,48201,Michigan
Graduate Degree,Skilled Manual,F,S,No,0,0,0,113829,53,No,58,Plano,75023,Texas
Graduate Degree,Skilled Manual,M,M,Yes,0,0,0,159105,88,No,58,Chula Vista,91910,California
Graduate Degree,Skilled Manual,M,S,No,0,0,0,142092,85,Yes,58,Aurora,80010,Colorado
Partial High School,Clerical,F,S,No,2,0,3,20270,41,No,70,Milwaukee,53201,Wisconsin
High School,Clerical,M,S,No,1,0,1,58345,68,No,70,Virginia Beach,23450,Virginia
High School,Clerical,F,M,Yes,1,0,1,39485,52,No,70,Chicago,60601,Illinois
Partial College,Clerical,M,M,Yes,1,0,1,57426,81,No,70,Plano,75023,Texas
Partial High School,Clerical,F,S,Yes,2,0,3,22419,38,No,69,Baltimore,21201,Maryland
Partial High School,Clerical,M,S,No,2,0,3,22775,59,No,69,Bakersfield,93301,California
Partial High School,Clerical,M,S,No,2,0,3,29591,62,No,69,Anchorage,99501,Alaska
Partial High School,Clerical,M,S,No,2,0,3,31759,61,No,69,Seattle,98101,Washington
High School,Clerical,M,M,Yes,1,0,1,48039,70,No,69,Indianapolis,46201,Indiana
High School,Clerical,F,M,No,1,0,1,27406,46,No,69,Memphis,37501,Tennessee
Partial High School,Clerical,F,S,No,2,0,3,15441,39,No,69,Atlanta,30301,Georgia
Partial High School,Clerical,F,M,No,2,0,3,21996,43,No,68,Minneapolis,55401,Minnesota
High School,Skilled Manual,F,M,No,2,0,2,51001,52,No,68,Toledo,43601,Ohio
Partial High School,Clerical,F,S,No,2,1,2,23030,48,No,68,Fresno,93701,California
Partial High School,Clerical,F,M,No,2,1,2,14955,47,No,67,Washington,20001,DC
Partial High School,Clerical,M,S,No,2,1,2,16238,67,No,67,Chicago,60601,Illinois
Partial High School,Clerical,M,S,No,2,1,2,22662,70,No,67,Denver,80201,Colorado
Partial High School,Clerical,M,S,Yes,2,1,2,18741,68,No,67,Anchorage,99501,Alaska
Partial High School,Clerical,F,M,Yes,2,1,2,30863,49,No,67,Philadelphia,19101,Pennsylvania
Partial High School,Clerical,M,M,Yes,2,1,2,30479,81,No,67,Oakland,94601,California
Partial High School,Clerical,F,M,No,2,1,2,32081,54,No,67,Cleveland,44101,Ohio
High School,Skilled Manual,M,M,Yes,2,0,2,63081,78,No,67,Portland,97201,Oregon
High School,Skilled Manual,M,M,Yes,2,0,2,55126,70,No,66,Memphis,37501,Tennessee
High School,Skilled Manual,F,S,No,2,0,2,33657,47,No,66,Irvine,92602,California
Partial College,Clerical,F,M,Yes,1,0,1,47724,47,No,66,Fort Wayne,46801,Indiana
Partial College,Clerical,M,M,No,1,0,1,43892,67,No,66,Sacramento,94203,California
Partial College,Clerical,M,S,No,1,0,2,50479,66,No,66,Honolulu,96801,Hawaii
Partial College,Clerical,M,S,No,1,0,2,60935,66,Yes,65,Nashville,37201,Tennessee
Partial College,Clerical,M,S,No,1,0,2,57011,71,Yes,65,Baltimore,21201,Maryland
Partial College,Clerical,M,S,Yes,1,0,2,58359,64,No,65,Arlington,76010,Texas
Partial College,Clerical,M,S,No,1,0,2,60814,67,No,65,Seattle,98101,Washington
Partial College,Clerical,F,S,No,1,0,2,43920,48,No,65,Jersey City,7302,New Jersey
Partial College,Clerical,F,M,No,1,0,2,39250,49,No,65,Denver,80201,Colorado
Partial College,Clerical,M,S,No,1,0,2,48966,68,No,65,Toledo,43601,Ohio
Partial College,Clerical,M,S,No,1,0,2,54361,70,No,65,Dallas,75201,Texas
Partial College,Clerical,M,S,Yes,1,4,4,63573,116,Yes,52,Columbus,43085,Ohio
Graduate Degree,Skilled Manual,M,M,No,0,0,0,74475,78,No,52,Jersey City,7302,New Jersey
Graduate Degree,Skilled Manual,M,M,Yes,0,0,0,82626,74,No,51,Tampa,33601,Florida
Graduate Degree,Skilled Manual,F,M,Yes,0,0,1,66632,52,No,51,Tucson,85701,Arizona
Graduate Degree,Skilled Manual,F,M,Yes,0,0,1,76418,54,No,51,Charlotte,28201,North Carolina
Graduate Degree,Skilled Manual,M,M,Yes,0,0,1,76190,75,No,51,Fort Worth,76101,Texas
Graduate Degree,Skilled Manual,M,M,Yes,0,0,1,75003,78,No,51,Cleveland,44101,Ohio
Graduate Degree,Skilled Manual,F,M,Yes,0,0,1,63628,50,Yes,52,Phoenix,85001,Arizona
Graduate Degree,Skilled Manual,F,M,Yes,0,0,1,91122,54,Yes,53,Phoenix,85001,Arizona
Graduate Degree,Skilled Manual,F,M,Yes,0,1,1,90587,61,No,53,Dallas,75201,Texas
Graduate Degree,Skilled Manual,F,M,Yes,0,1,1,64959,53,Yes,53,Saint Paul,55101,Minnesota
Graduate Degree,Skilled Manual,M,M,Yes,0,1,1,91844,94,No,52,Corpus Christi,78401,Texas
Bachelors,Skilled Manual,M,M,Yes,0,1,1,55074,83,Yes,52,Arlington,76010,Texas
Graduate Degree,Skilled Manual,M,M,Yes,0,0,1,107406,81,Yes,52,Columbus,43085,Ohio
Graduate Degree,Skilled Manual,F,S,No,0,0,1,91241,52,Yes,52,Boston,2101,Massachusetts
Graduate Degree,Professional,M,S,No,0,0,1,127838,78,Yes,52,Anchorage,99501,Alaska
Bachelors,Skilled Manual,F,M,Yes,0,1,1,45678,53,No,54,Cleveland,44101,Ohio
Bachelors,Skilled Manual,F,M,Yes,1,1,1,42884,54,No,54,Anaheim,92801,California
Bachelors,Skilled Manual,M,M,No,1,1,1,47441,87,No,54,San Antonio,78201,Texas
Bachelors,Skilled Manual,F,M,Yes,1,1,1,58319,54,No,54,Boston,2101,Massachusetts
Graduate Degree,Professional,M,M,Yes,0,0,1,117686,85,No,54,San Jose,95101,California
Bachelors,Skilled Manual,M,S,Yes,0,2,2,81656,92,No,55,Plano,75023,Texas
Bachelors,Skilled Manual,F,S,No,0,2,2,80703,60,Yes,55,San Francisco,94101,California
Bachelors,Skilled Manual,F,S,No,0,2,2,86141,65,No,55,San Antonio,78201,Texas
Bachelors,Skilled Manual,F,S,No,0,2,2,75527,66,Yes,55,El Paso,79901,Texas
Bachelors,Skilled Manual,F,S,Yes,0,2,2,83294,64,Yes,55,Jersey City,7302,New Jersey
Graduate Degree,Professional,F,S,No,0,0,1,97349,50,No,55,Saint Paul,55101,Minnesota
Graduate Degree,Professional,M,M,Yes,0,0,1,122614,86,No,53,Aurora,80010,Colorado
Graduate Degree,Professional,F,M,Yes,0,0,1,102447,59,No,53,Durham,27701,North Carolina
Graduate Degree,Professional,M,S,No,0,0,3,113029,71,No,53,Los Angeles,90001,California
Graduate Degree,Professional,M,S,No,0,0,3,112056,77,No,53,Lexington,40502,Kentucky
Graduate Degree,Professional,M,M,Yes,0,0,1,109467,86,No,55,Lexington,40502,Kentucky
Graduate Degree,Professional,F,S,Yes,0,0,1,98810,50,Yes,56,Kansas City,64101,Missouri
Graduate Degree,Professional,M,M,No,0,0,1,104779,82,No,55,St. Louis,63101,Missouri
Bachelors,Skilled Manual,F,S,Yes,0,2,2,74785,65,No,56,Houston,77001,Texas
Bachelors,Skilled Manual,F,M,Yes,1,2,2,96311,74,No,56,Wichita,67201,Kansas
Bachelors,Skilled Manual,F,S,No,1,2,2,89125,63,No,56,Greensboro,27401,North Carolina
High School,Skilled Manual,M,M,No,1,5,5,66085,145,Yes,57,Omaha,68101,Nebraska
High School,Skilled Manual,M,S,Yes,2,5,5,34515,115,Yes,57,Miami,33101,Florida
Bachelors,Professional,F,M,No,1,0,0,70018,49,No,57,Omaha,68101,Nebraska
Graduate Degree,Professional,M,S,Yes,0,0,1,112993,76,No,54,Los Angeles,90001,California
Graduate Degree,Professional,M,S,No,0,0,1,118337,77,No,54,Long Beach,90801,California
Graduate Degree,Professional,M,M,No,0,0,4,100884,84,No,54,New York,10001,New York
Graduate Degree,Professional,F,S,No,0,0,4,88595,49,No,54,Columbus,43085,Ohio
Bachelors,Skilled Manual,F,S,Yes,1,2,2,40406,61,No,57,Lexington,40502,Kentucky
Bachelors,Skilled Manual,M,M,Yes,0,3,3,128622,133,Yes,58,Miami,33101,Florida
Bachelors,Skilled Manual,M,S,No,1,3,3,125537,119,Yes,58,Atlanta,30301,Georgia
Graduate Degree,Professional,F,S,Yes,0,0,0,87591,49,No,58,Anchorage,99501,Alaska
Graduate Degree,Professional,F,M,Yes,0,0,0,92523,55,No,58,Tampa,33601,Florida
Graduate Degree,Professional,F,S,Yes,0,0,0,103114,50,No,58,Greensboro,27401,North Carolina
Graduate Degree,Professional,M,S,Yes,0,0,0,113156,78,Yes,58,Lexington,40502,Kentucky
Graduate Degree,Professional,M,S,No,0,0,4,114097,75,Yes,58,Greensboro,27401,North Carolina
Graduate Degree,Professional,F,S,No,0,0,2,96041,53,Yes,55,Wichita,67201,Kansas
Graduate Degree,Professional,F,S,No,0,0,2,97339,51,No,55,Riverside,92501,California
Partial High School,Management,M,M,Yes,4,5,5,160368,172,Yes,53,San Francisco,94101,California
Partial College,Professional,M,M,Yes,1,3,4,88121,121,No,71,Nashville,37201,Tennessee
Partial College,Professional,M,M,Yes,1,3,4,102188,124,No,71,Tampa,33601,Florida
Partial College,Professional,M,M,Yes,4,3,3,126729,129,No,67,Baltimore,21201,Maryland
Partial College,Professional,M,M,Yes,3,4,4,156618,159,Yes,67,Dallas,75201,Texas
Bachelors,Management,M,M,Yes,3,3,3,176880,141,No,67,Omaha,68101,Nebraska
High School,Professional,M,M,Yes,4,4,4,167294,158,Yes,68,Seattle,98101,Washington
High School,Professional,F,S,No,4,4,4,137494,89,Yes,68,Houston,77001,Texas
Partial College,Professional,M,M,Yes,3,4,4,157222,146,Yes,69,Sacramento,94203,California
Partial College,Professional,F,M,No,1,2,3,97483,73,Yes,70,Fort Worth,76101,Texas
Partial College,Professional,F,M,Yes,1,2,4,80530,68,Yes,70,Columbus,43085,Ohio
Bachelors,Management,F,S,Yes,4,4,4,156206,80,Yes,80,San Diego,92101,California
Bachelors,Management,M,S,No,2,0,5,132494,78,No,79,Denver,80201,Colorado
Graduate Degree,Management,M,M,Yes,4,3,3,127634,126,Yes,79,Anaheim,92801,California
Bachelors,Management,M,M,Yes,1,5,5,146710,157,No,78,Riverside,92501,California
Graduate Degree,Management,M,M,Yes,4,4,4,164309,144,Yes,78,Tampa,33601,Florida
Partial College,Professional,M,M,Yes,1,2,4,125000,120,No,70,San Francisco,94101,California
High School,Professional,M,M,No,2,1,3,113421,100,No,70,Austin,73301,Texas
High School,Professional,M,M,Yes,1,3,4,93685,117,No,71,Orlando,32801,Florida
Partial College,Professional,M,M,Yes,2,2,4,126257,118,No,71,Boston,2101,Massachusetts
Partial College,Professional,M,S,No,1,2,3,119921,105,No,71,Colorado Springs,80901,Colorado
Partial College,Professional,F,S,Yes,2,1,4,104896,55,Yes,72,Newark,7101,New Jersey
Partial College,Professional,M,M,Yes,4,4,4,119812,148,No,72,Jacksonville,32099,Florida
High School,Professional,F,S,Yes,2,2,5,109207,73,Yes,73,Anaheim,92801,California
Partial College,Management,F,S,Yes,2,5,5,140497,98,Yes,74,Irvine,92602,California
High School,Management,M,S,Yes,3,1,5,120965,87,No,75,Austin,73301,Texas
High School,Management,F,M,No,3,1,5,98943,64,No,75,San Francisco,94101,California
Partial College,Management,M,M,Yes,3,5,5,162414,158,Yes,75,Oakland,94601,California
High School,Management,F,M,No,4,5,5,134131,100,No,75,New York,10001,New York
High School,Management,M,M,Yes,3,1,4,117047,100,No,76,Oklahoma City,73101,Oklahoma
Partial College,Management,F,M,Yes,4,4,4,93324,85,No,76,Boston,2101,Massachusetts
Partial High School,Skilled Manual,M,S,No,2,0,5,104681,71,No,77,Indianapolis,46201,Indiana
Partial High School,Skilled Manual,M,M,Yes,2,0,5,102689,76,No,77,Bakersfield,93301,California
High School,Management,M,S,Yes,4,5,5,166291,144,Yes,77,St. Louis,63101,Missouri
Partial High School,Professional,F,M,Yes,4,5,5,139189,102,No,77,Tucson,85701,Arizona
Bachelors,Professional,F,M,Yes,2,0,0,87223,51,No,49,Greensboro,27401,North Carolina
Bachelors,Professional,F,S,No,2,0,0,84873,48,No,49,Jersey City,7302,New Jersey
Bachelors,Professional,M,S,Yes,2,0,0,131966,80,Yes,48,Saint Paul,55101,Minnesota
Bachelors,Professional,F,S,No,2,0,0,109432,49,No,48,New Orleans,70112,Louisiana
Bachelors,Professional,M,M,Yes,2,0,0,130890,87,No,48,Stockton,95201,California
Bachelors,Professional,M,S,Yes,3,0,0,104764,76,Yes,49,Pittsburgh,15201,Pennsylvania
Bachelors,Professional,M,S,Yes,3,0,0,110322,75,No,50,New Orleans,70112,Louisiana
Bachelors,Professional,M,S,No,3,0,0,133277,75,Yes,49,New York,10001,New York
Bachelors,Professional,F,S,No,2,0,0,102905,52,No,49,Newark,7101,New Jersey
Bachelors,Professional,M,M,Yes,3,0,0,128312,84,Yes,50,Anchorage,99501,Alaska
Bachelors,Professional,M,M,Yes,2,0,0,130246,85,Yes,50,Cleveland,44101,Ohio
Bachelors,Professional,F,M,Yes,3,0,0,114850,54,Yes,50,Lexington,40502,Kentucky
Bachelors,Professional,M,S,No,3,0,0,122513,78,No,50,Washington,20001,DC
Partial College,Management,F,M,Yes,3,5,5,120621,98,Yes,50,Fort Wayne,46801,Indiana
Partial College,Management,M,S,Yes,3,5,5,171280,151,Yes,50,New Orleans,70112,Louisiana
Partial College,Management,M,S,Yes,3,5,5,177035,152,Yes,50,El Paso,79901,Texas
Partial High School,Professional,F,M,Yes,4,5,5,131538,100,No,51,Detroit,48201,Michigan
Bachelors,Professional,M,M,No,3,0,0,127853,87,Yes,52,Washington,20001,DC
Bachelors,Professional,M,M,Yes,3,0,0,127755,87,No,52,Minneapolis,55401,Minnesota
High School,Management,F,S,Yes,3,5,5,94749,90,Yes,52,Lincoln,68501,Nebraska
Bachelors,Professional,M,M,Yes,4,0,0,133599,87,No,53,Fort Worth,76101,Texas
Bachelors,Professional,F,S,No,4,0,0,100884,55,Yes,53,Seattle,98101,Washington
Partial College,Management,M,S,No,3,5,5,175223,152,Yes,52,Honolulu,96801,Hawaii
High School,Management,F,M,Yes,3,5,5,120454,108,Yes,52,Milwaukee,53201,Wisconsin
Bachelors,Professional,M,S,No,4,0,0,128684,82,No,53,Virginia Beach,23450,Virginia
High School,Management,M,S,No,4,5,5,117131,143,Yes,53,Minneapolis,55401,Minnesota
High School,Management,M,S,Yes,4,5,5,110020,147,Yes,53,Austin,73301,Texas
Bachelors,Professional,F,S,Yes,4,0,0,114587,53,Yes,54,Washington,20001,DC
Partial High School,Professional,F,M,No,4,5,5,97377,96,Yes,54,Fort Wayne,46801,Indiana
High School,Management,F,M,Yes,4,5,5,126665,103,Yes,54,Indianapolis,46201,Indiana
High School,Management,F,S,No,4,5,5,130619,96,Yes,54,Boston,2101,Massachusetts
Partial High School,Professional,F,S,No,4,5,5,140631,102,Yes,53,Oklahoma City,73101,Oklahoma
High School,Professional,M,S,No,2,0,4,57291,66,No,76,Seattle,98101,Washington
High School,Professional,M,S,No,2,0,4,54300,66,No,76,New Orleans,70112,Louisiana
High School,Professional,M,S,Yes,2,0,4,49389,61,No,76,Orlando,32801,Florida
High School,Professional,F,M,Yes,2,0,4,58013,50,No,76,Phoenix,85001,Arizona
High School,Professional,F,S,Yes,2,0,4,45284,46,No,76,Memphis,37501,Tennessee
High School,Professional,F,M,Yes,2,0,4,49199,46,No,77,Anchorage,99501,Alaska
High School,Professional,F,S,No,2,0,4,58451,42,No,77,Santa Ana,92701,California
High School,Professional,M,S,Yes,2,0,4,62004,64,No,77,Sacramento,94203,California
High School,Professional,F,S,Yes,2,0,4,72303,45,No,87,Long Beach,90801,California
Graduate Degree,Management,F,S,Yes,2,0,3,71021,40,No,87,Oklahoma City,73101,Oklahoma
Graduate Degree,Management,M,S,Yes,2,0,3,116636,71,No,86,Columbus,43085,Ohio
Graduate Degree,Management,M,M,Yes,2,0,3,112666,76,No,86,Detroit,48201,Michigan
Graduate Degree,Management,M,M,No,2,0,3,101774,77,No,85,Cleveland,44101,Ohio
Graduate Degree,Management,M,M,Yes,2,0,3,113989,82,No,85,Virginia Beach,23450,Virginia
Bachelors,Management,M,M,No,2,0,3,100772,76,No,84,San Francisco,94101,California
Bachelors,Management,M,S,No,2,0,3,102200,67,No,84,Atlanta,30301,Georgia
Graduate Degree,Management,F,S,No,2,0,3,92741,41,No,84,Fresno,93701,California
Bachelors,Management,M,S,Yes,2,0,3,66888,67,No,83,Anchorage,99501,Alaska
Bachelors,Management,F,M,Yes,2,0,4,44532,39,No,83,Omaha,68101,Nebraska
Bachelors,Management,F,M,Yes,2,0,4,57090,47,No,82,Tampa,33601,Florida
Bachelors,Management,M,S,No,2,0,4,59505,64,No,82,Anchorage,99501,Alaska
Bachelors,Management,F,S,Yes,2,0,4,45876,41,No,82,Detroit,48201,Michigan
Bachelors,Management,M,S,Yes,2,0,4,108986,74,Yes,81,Los Angeles,90001,California
Bachelors,Management,M,S,Yes,2,0,4,96734,65,No,82,San Francisco,94101,California
Bachelors,Management,F,S,No,2,0,4,88435,46,Yes,81,Pittsburgh,15201,Pennsylvania
Bachelors,Management,M,S,No,2,0,4,84827,69,No,81,Austin,73301,Texas
Partial High School,Clerical,M,M,No,2,0,5,58458,72,No,80,Washington,20001,DC
Partial High School,Clerical,M,S,No,2,0,5,41570,60,No,80,Pittsburgh,15201,Pennsylvania
Partial High School,Skilled Manual,M,S,No,2,1,2,45494,71,No,79,Tucson,85701,Arizona
High School,Professional,M,M,Yes,3,0,5,47574,61,No,78,Lincoln,68501,Nebraska
Bachelors,Management,M,S,Yes,3,0,5,97304,74,Yes,78,Corpus Christi,78401,Texas
Bachelors,Management,F,S,Yes,3,0,5,86729,50,Yes,78,Tucson,85701,Arizona
Bachelors,Management,F,M,Yes,3,0,5,80155,58,No,78,Bakersfield,93301,California
High School,Professional,M,M,Yes,1,1,2,76512,86,No,77,Aurora,80010,Colorado
High School,Professional,F,S,No,2,1,2,32219,48,No,77,Stockton,95201,California
Bachelors,Management,M,S,Yes,1,1,2,110237,84,No,77,Santa Ana,92701,California
Bachelors,Management,F,M,Yes,1,1,2,91855,61,No,77,Chicago,60601,Illinois
Bachelors,Management,F,M,Yes,1,1,2,74268,55,No,77,Fresno,93701,California
High School,Professional,M,M,Yes,2,1,2,50482,81,No,76,Boston,2101,Massachusetts
Partial College,Professional,M,S,No,1,1,2,99997,81,No,77,Irvine,92602,California
Bachelors,Management,M,M,Yes,0,1,2,102537,98,No,77,Aurora,80010,Colorado
Partial College,Professional,F,S,No,2,1,4,77875,51,No,76,Columbus,43085,Ohio
Partial High School,Skilled Manual,M,S,Yes,2,1,2,43925,75,Yes,75,Miami,33101,Florida
Partial College,Professional,F,S,No,2,1,2,68849,50,No,75,Jersey City,7302,New Jersey
Partial College,Professional,M,M,Yes,2,1,2,97543,98,Yes,75,Tulsa,74101,Oklahoma
Partial College,Professional,M,S,No,0,1,2,84439,84,Yes,75,Orlando,32801,Florida
Partial College,Professional,M,S,Yes,0,1,2,88386,82,No,75,Louisville,40201,Kentucky
Partial College,Professional,M,S,Yes,1,1,2,101997,88,Yes,75,Charlotte,28201,North Carolina
Partial College,Professional,M,S,No,2,1,5,92145,82,Yes,75,New Orleans,70112,Louisiana
Partial High School,Skilled Manual,F,S,Yes,2,1,2,45499,50,No,74,Phoenix,85001,Arizona
Partial High School,Skilled Manual,F,S,Yes,3,1,2,37597,49,No,75,Orlando,32801,Florida
Partial College,Professional,F,M,Yes,2,1,2,80890,56,No,74,Dallas,75201,Texas
Partial College,Professional,M,S,Yes,1,1,2,92458,87,No,74,Columbus,43085,Ohio
Partial College,Professional,M,S,No,1,1,2,102436,87,No,74,Sacramento,94203,California
Partial College,Professional,M,S,Yes,1,2,4,92994,98,Yes,74,Houston,77001,Texas
Partial College,Professional,F,M,Yes,1,2,4,68714,67,No,74,New York,10001,New York
High School,Professional,F,S,Yes,2,1,2,76452,53,Yes,73,Austin,73301,Texas
High School,Professional,M,S,No,2,1,2,100157,88,No,72,Stockton,95201,California
Partial High School,Skilled Manual,F,S,No,2,1,2,81860,59,No,72,Chula Vista,91910,California
High School,Professional,M,M,No,2,1,3,74462,86,No,71,Phoenix,85001,Arizona
High School,Professional,F,M,Yes,2,1,3,67826,53,Yes,71,Washington,20001,DC
Partial High School,Skilled Manual,F,S,Yes,2,1,3,69180,52,No,71,New York,10001,New York
Graduate Degree,Professional,F,M,No,2,5,5,94509,101,No,56,Fort Worth,76101,Texas
Graduate Degree,Professional,M,M,Yes,2,5,5,123405,164,Yes,55,Durham,27701,North Carolina
Graduate Degree,Professional,M,S,Yes,0,0,3,136287,76,Yes,55,Mesa,85201,Arizona
Graduate Degree,Professional,F,M,Yes,0,0,3,109092,56,Yes,55,Washington,20001,DC
Bachelors,Professional,M,S,Yes,1,0,0,72610,72,Yes,59,Tulsa,74101,Oklahoma
Bachelors,Management,M,S,Yes,1,0,0,128876,79,No,56,Long Beach,90801,California
